F1,Indicator Code,Country ISO3,Year,Indicator,answer, Value ,Subindicator Type,Country,Region (global),Ida / Ibrd (global)
2.813194444,DB42,PRY,1/1/2006,Paying Taxes: Payments number per year,, 35.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.814583333,DB45,PRY,1/1/2006,Paying Taxes: Time hours per year,, 328.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.815277778,DB46,PRY,1/1/2006,Paying Taxes: Total tax rate % of profit,, 44.80 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.815972222,ES28,PRY,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 2.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.816666667,ES40,PRY,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 0.70 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.817361111,ES66,PRY,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 16.30 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.818055556,ES67,PRY,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 16.50 ,Total,Paraguay,Latin America & Caribbean,IBRD
2.820138889,ES45,PSE,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 2.70 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.820833333,DB42,PSE,1/1/2006,Paying Taxes: Payments number per year,, 39.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.822222222,DB45,PSE,1/1/2006,Paying Taxes: Time hours per year,, 170.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.822916667,DB46,PSE,1/1/2006,Paying Taxes: Total tax rate % of profit,, 18.10 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.823611111,ES28,PSE,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 4.60 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.824305556,ES40,PSE,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 1.70 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.825,ES66,PSE,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 25.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.825694444,ES67,PSE,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 38.20 ,Total,West Bank and Gaza,Middle East & North Africa,..
2.834722222,DB42,ROU,1/1/2006,Paying Taxes: Payments number per year,, 108.00 ,Total,Romania,Europe & Central Asia,IBRD
2.836111111,DB45,ROU,1/1/2006,Paying Taxes: Time hours per year,, 195.00 ,Total,Romania,Europe & Central Asia,IBRD
2.836805556,DB46,ROU,1/1/2006,Paying Taxes: Total tax rate % of profit,, 48.20 ,Total,Romania,Europe & Central Asia,IBRD
2.845138889,DB45,RUS,1/1/2006,Paying Taxes: Time hours per year,, 448.00 ,Total,Russian Federation,Europe & Central Asia,IBRD
2.850694444,ES45,RWA,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 4.90 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.853472222,DB42,RWA,1/1/2006,Paying Taxes: Payments number per year,, 25.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.854861111,DB45,RWA,1/1/2006,Paying Taxes: Time hours per year,, 168.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.855555556,DB46,RWA,1/1/2006,Paying Taxes: Total tax rate % of profit,, 41.20 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.85625,ES28,RWA,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 3.90 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.856944444,ES40,RWA,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 3.30 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.857638889,ES66,RWA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 21.60 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.858333333,ES67,RWA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 44.60 ,Total,Rwanda,Sub-Saharan Africa,IDA
2.8625,DB42,SAU,1/1/2006,Paying Taxes: Payments number per year,, 14.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2.863888889,DB45,SAU,1/1/2006,Paying Taxes: Time hours per year,, 79.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2.864583333,DB46,SAU,1/1/2006,Paying Taxes: Total tax rate % of profit,, 14.60 ,Total,Saudi Arabia,Middle East & North Africa,..
2.868055556,DB42,SDN,1/1/2006,Paying Taxes: Payments number per year,, 42.00 ,Total,Sudan,Sub-Saharan Africa,IDA
2.869444444,DB45,SDN,1/1/2006,Paying Taxes: Time hours per year,, 180.00 ,Total,Sudan,Sub-Saharan Africa,IDA
2.870138889,DB46,SDN,1/1/2006,Paying Taxes: Total tax rate % of profit,, 36.10 ,Total,Sudan,Sub-Saharan Africa,IDA
2.876388889,DB42,SEN,1/1/2006,Paying Taxes: Payments number per year,, 59.00 ,Total,Senegal,Sub-Saharan Africa,IDA
2.877777778,DB45,SEN,1/1/2006,Paying Taxes: Time hours per year,, 696.00 ,Total,Senegal,Sub-Saharan Africa,IDA
2.878472222,DB46,SEN,1/1/2006,Paying Taxes: Total tax rate % of profit,, 45.50 ,Total,Senegal,Sub-Saharan Africa,IDA
2.885416667,DB42,SGP,1/1/2006,Paying Taxes: Payments number per year,, 5.00 ,Total,Singapore,East Asia & Pacific,..
2.886805556,DB45,SGP,1/1/2006,Paying Taxes: Time hours per year,, 49.00 ,Total,Singapore,East Asia & Pacific,..
2.8875,DB46,SGP,1/1/2006,Paying Taxes: Total tax rate % of profit,, 22.40 ,Total,Singapore,East Asia & Pacific,..
2.890972222,DB42,SLB,1/1/2006,Paying Taxes: Payments number per year,, 34.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2.892361111,DB45,SLB,1/1/2006,Paying Taxes: Time hours per year,, 80.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2.893055556,DB46,SLB,1/1/2006,Paying Taxes: Total tax rate % of profit,, 26.10 ,Total,Solomon Islands,East Asia & Pacific,IDA
2.899305556,DB42,SLE,1/1/2006,Paying Taxes: Payments number per year,, 29.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2.900694444,DB45,SLE,1/1/2006,Paying Taxes: Time hours per year,, 383.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2.901388889,DB46,SLE,1/1/2006,Paying Taxes: Total tax rate % of profit,, 272.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2.90625,ES45,SLV,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 2.60 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.909027778,DB42,SLV,1/1/2006,Paying Taxes: Payments number per year,, 41.00 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.910416667,DB45,SLV,1/1/2006,Paying Taxes: Time hours per year,, 320.00 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.911111111,DB46,SLV,1/1/2006,Paying Taxes: Total tax rate % of profit,, 34.80 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.911805556,ES28,SLV,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 3.90 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.9125,ES40,SLV,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 2.70 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.913194444,ES66,SLV,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 23.70 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.913888889,ES67,SLV,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 30.40 ,Total,El Salvador,Latin America & Caribbean,IBRD
2.923611111,DB42,SRB,1/1/2006,Paying Taxes: Payments number per year,, 67.00 ,Total,Serbia,Europe & Central Asia,IBRD
2.925,DB45,SRB,1/1/2006,Paying Taxes: Time hours per year,, 279.00 ,Total,Serbia,Europe & Central Asia,IBRD
2.925694444,DB46,SRB,1/1/2006,Paying Taxes: Total tax rate % of profit,, 32.90 ,Total,Serbia,Europe & Central Asia,IBRD
2.938194444,DB42,STP,1/1/2006,Paying Taxes: Payments number per year,, 42.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2.939583333,DB45,STP,1/1/2006,Paying Taxes: Time hours per year,, 424.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2.940277778,DB46,STP,1/1/2006,Paying Taxes: Total tax rate % of profit,, 51.30 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2.94375,DB42,SUR,1/1/2006,Paying Taxes: Payments number per year,, 30.00 ,Total,Suriname,Latin America & Caribbean,IBRD
2.945138889,DB45,SUR,1/1/2006,Paying Taxes: Time hours per year,, 199.00 ,Total,Suriname,Latin America & Caribbean,IBRD
2.945833333,DB46,SUR,1/1/2006,Paying Taxes: Total tax rate % of profit,, 27.90 ,Total,Suriname,Latin America & Caribbean,IBRD
2.953472222,DB42,SVK,1/1/2006,Paying Taxes: Payments number per year,, 32.00 ,Total,Slovak Republic,Europe & Central Asia,..
2.954861111,DB45,SVK,1/1/2006,Paying Taxes: Time hours per year,, 325.00 ,Total,Slovak Republic,Europe & Central Asia,..
2.955555556,DB46,SVK,1/1/2006,Paying Taxes: Total tax rate % of profit,, 48.60 ,Total,Slovak Republic,Europe & Central Asia,..
2.963194444,DB42,SVN,1/1/2006,Paying Taxes: Payments number per year,, 22.00 ,Total,Slovenia,Europe & Central Asia,..
2.964583333,DB45,SVN,1/1/2006,Paying Taxes: Time hours per year,, 246.00 ,Total,Slovenia,Europe & Central Asia,..
2.965277778,DB46,SVN,1/1/2006,Paying Taxes: Total tax rate % of profit,, 39.20 ,Total,Slovenia,Europe & Central Asia,..
2.972916667,DB42,SWE,1/1/2006,Paying Taxes: Payments number per year,, 6.00 ,Total,Sweden,Europe & Central Asia,..
2.974305556,DB45,SWE,1/1/2006,Paying Taxes: Time hours per year,, 122.00 ,Total,Sweden,Europe & Central Asia,..
2.975,DB46,SWE,1/1/2006,Paying Taxes: Total tax rate % of profit,, 54.10 ,Total,Sweden,Europe & Central Asia,..
2.979166667,ES45,SWZ,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 3.30 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.981944444,DB42,SWZ,1/1/2006,Paying Taxes: Payments number per year,, 33.00 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.983333333,DB45,SWZ,1/1/2006,Paying Taxes: Time hours per year,, 116.00 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.984027778,DB46,SWZ,1/1/2006,Paying Taxes: Total tax rate % of profit,, 36.60 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.984722222,ES28,SWZ,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 1.90 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.985416667,ES40,SWZ,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 1.40 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.986111111,ES66,SWZ,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 18.90 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.986805556,ES67,SWZ,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 28.50 ,Total,Swaziland,Sub-Saharan Africa,IBRD
2.990972222,DB42,SYC,1/1/2006,Paying Taxes: Payments number per year,, 27.00 ,Total,Seychelles,Sub-Saharan Africa,IBRD
2.992361111,DB45,SYC,1/1/2006,Paying Taxes: Time hours per year,, 76.00 ,Total,Seychelles,Sub-Saharan Africa,IBRD
2.993055556,DB46,SYC,1/1/2006,Paying Taxes: Total tax rate % of profit,, 48.40 ,Total,Seychelles,Sub-Saharan Africa,IBRD
2.996527778,DB42,SYR,1/1/2006,Paying Taxes: Payments number per year,, 20.00 ,Total,Syrian Arab Republic,Middle East & North Africa,IDA
2.997916667,DB45,SYR,1/1/2006,Paying Taxes: Time hours per year,, 336.00 ,Total,Syrian Arab Republic,Middle East & North Africa,IDA
2.998611111,DB46,SYR,1/1/2006,Paying Taxes: Total tax rate % of profit,, 43.50 ,Total,Syrian Arab Republic,Middle East & North Africa,IDA
3.00625,DB42,TCD,1/1/2006,Paying Taxes: Payments number per year,, 54.00 ,Total,Chad,Sub-Saharan Africa,IDA
3.007638889,DB45,TCD,1/1/2006,Paying Taxes: Time hours per year,, 732.00 ,Total,Chad,Sub-Saharan Africa,IDA
3.008333333,DB46,TCD,1/1/2006,Paying Taxes: Total tax rate % of profit,, 74.00 ,Total,Chad,Sub-Saharan Africa,IDA
3.014583333,DB42,TGO,1/1/2006,Paying Taxes: Payments number per year,, 51.00 ,Total,Togo,Sub-Saharan Africa,IDA
3.015972222,DB45,TGO,1/1/2006,Paying Taxes: Time hours per year,, 270.00 ,Total,Togo,Sub-Saharan Africa,IDA
3.016666667,DB46,TGO,1/1/2006,Paying Taxes: Total tax rate % of profit,, 52.50 ,Total,Togo,Sub-Saharan Africa,IDA
3.022916667,DB42,THA,1/1/2006,Paying Taxes: Payments number per year,, 33.00 ,Total,Thailand,East Asia & Pacific,IBRD
3.024305556,DB45,THA,1/1/2006,Paying Taxes: Time hours per year,, 264.00 ,Total,Thailand,East Asia & Pacific,IBRD
3.025,DB46,THA,1/1/2006,Paying Taxes: Total tax rate % of profit,, 35.90 ,Total,Thailand,East Asia & Pacific,IBRD
3.025694444,ES28,THA,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 1.40 ,Total,Thailand,East Asia & Pacific,IBRD
3.026388889,ES40,THA,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 1.00 ,Total,Thailand,East Asia & Pacific,IBRD
3.027083333,ES66,THA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 34.90 ,Total,Thailand,East Asia & Pacific,IBRD
3.027777778,ES67,THA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 36.00 ,Total,Thailand,East Asia & Pacific,IBRD
3.032638889,DB42,TJK,1/1/2006,Paying Taxes: Payments number per year,, 69.00 ,Total,Tajikistan,Europe & Central Asia,IDA
3.034027778,DB45,TJK,1/1/2006,Paying Taxes: Time hours per year,, 296.00 ,Total,Tajikistan,Europe & Central Asia,IDA
3.034722222,DB46,TJK,1/1/2006,Paying Taxes: Total tax rate % of profit,, 79.90 ,Total,Tajikistan,Europe & Central Asia,IDA
3.042361111,DB42,TLS,1/1/2006,Paying Taxes: Payments number per year,, 15.00 ,Total,Timor-Leste,East Asia & Pacific,Blend
3.04375,DB45,TLS,1/1/2006,Paying Taxes: Time hours per year,, 640.00 ,Total,Timor-Leste,East Asia & Pacific,Blend
3.044444444,DB46,TLS,1/1/2006,Paying Taxes: Total tax rate % of profit,, 48.90 ,Total,Timor-Leste,East Asia & Pacific,Blend
3.050694444,DB42,TON,1/1/2006,Paying Taxes: Payments number per year,, 16.00 ,Total,Tonga,East Asia & Pacific,IDA
3.052083333,DB45,TON,1/1/2006,Paying Taxes: Time hours per year,, 164.00 ,Total,Tonga,East Asia & Pacific,IDA
3.052777778,DB46,TON,1/1/2006,Paying Taxes: Total tax rate % of profit,, 27.50 ,Total,Tonga,East Asia & Pacific,IDA
3.059027778,DB42,TTO,1/1/2006,Paying Taxes: Payments number per year,, 40.00 ,Total,Trinidad and Tobago,Latin America & Caribbean,IBRD
3.060416667,DB45,TTO,1/1/2006,Paying Taxes: Time hours per year,, 210.00 ,Total,Trinidad and Tobago,Latin America & Caribbean,IBRD
3.061111111,DB46,TTO,1/1/2006,Paying Taxes: Total tax rate % of profit,, 39.20 ,Total,Trinidad and Tobago,Latin America & Caribbean,IBRD
3.06875,DB42,TUN,1/1/2006,Paying Taxes: Payments number per year,, 22.00 ,Total,Tunisia,Middle East & North Africa,IBRD
3.070138889,DB45,TUN,1/1/2006,Paying Taxes: Time hours per year,, 272.00 ,Total,Tunisia,Middle East & North Africa,IBRD
3.070833333,DB46,TUN,1/1/2006,Paying Taxes: Total tax rate % of profit,, 61.20 ,Total,Tunisia,Middle East & North Africa,IBRD
3.078472222,DB42,TUR,1/1/2006,Paying Taxes: Payments number per year,, 11.00 ,Total,Turkey,Europe & Central Asia,IBRD
3.079861111,DB45,TUR,1/1/2006,Paying Taxes: Time hours per year,, 254.00 ,Total,Turkey,Europe & Central Asia,IBRD
3.080555556,DB46,TUR,1/1/2006,Paying Taxes: Total tax rate % of profit,, 52.70 ,Total,Turkey,Europe & Central Asia,IBRD
3.085416667,ES45,TZA,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 14.70 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.088194444,DB42,TZA,1/1/2006,Paying Taxes: Payments number per year,, 47.00 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.089583333,DB45,TZA,1/1/2006,Paying Taxes: Time hours per year,, 172.00 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.090277778,DB46,TZA,1/1/2006,Paying Taxes: Total tax rate % of profit,, 43.80 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.090972222,ES28,TZA,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 3.30 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.091666667,ES40,TZA,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 2.70 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.092361111,ES66,TZA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 19.10 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.093055556,ES67,TZA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 36.70 ,Total,Tanzania,Sub-Saharan Africa,IDA
3.095138889,ES45,UGA,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 14.50 ,Total,Uganda,Sub-Saharan Africa,IDA
3.097916667,DB42,UGA,1/1/2006,Paying Taxes: Payments number per year,, 32.00 ,Total,Uganda,Sub-Saharan Africa,IDA
3.099305556,DB45,UGA,1/1/2006,Paying Taxes: Time hours per year,, 237.00 ,Total,Uganda,Sub-Saharan Africa,IDA
3.1,DB46,UGA,1/1/2006,Paying Taxes: Total tax rate % of profit,, 35.00 ,Total,Uganda,Sub-Saharan Africa,IDA
3.100694444,ES28,UGA,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 2.80 ,Total,Uganda,Sub-Saharan Africa,IDA
3.101388889,ES40,UGA,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 2.40 ,Total,Uganda,Sub-Saharan Africa,IDA
3.102083333,ES66,UGA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 23.60 ,Total,Uganda,Sub-Saharan Africa,IDA
3.102777778,ES67,UGA,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 62.60 ,Total,Uganda,Sub-Saharan Africa,IDA
3.107638889,DB42,UKR,1/1/2006,Paying Taxes: Payments number per year,, 147.00 ,Total,Ukraine,Europe & Central Asia,IBRD
3.109027778,DB45,UKR,1/1/2006,Paying Taxes: Time hours per year,," 2,085.00 ",Total,Ukraine,Europe & Central Asia,IBRD
3.109722222,DB46,UKR,1/1/2006,Paying Taxes: Total tax rate % of profit,, 57.00 ,Total,Ukraine,Europe & Central Asia,IBRD
3.114583333,ES45,URY,1/1/2006,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 0.60 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.117361111,DB42,URY,1/1/2006,Paying Taxes: Payments number per year,, 55.00 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.11875,DB45,URY,1/1/2006,Paying Taxes: Time hours per year,, 304.00 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.119444444,DB46,URY,1/1/2006,Paying Taxes: Total tax rate % of profit,, 71.30 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.120138889,ES28,URY,1/1/2006,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 2.20 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.120833333,ES40,URY,1/1/2006,Regulations and Taxes / Number of visits or required meetings with tax officials,, 0.70 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.121527778,ES66,URY,1/1/2006,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 31.10 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.122222222,ES67,URY,1/1/2006,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 66.30 ,Total,Uruguay,Latin America & Caribbean,IBRD
3.127083333,DB45,USA,1/1/2006,Paying Taxes: Time hours per year,, 325.00 ,Total,United States,North America,..
3.13125,DB42,UZB,1/1/2006,Paying Taxes: Payments number per year,, 70.00 ,Total,Uzbekistan,Europe & Central Asia,Blend
3.132638889,DB45,UZB,1/1/2006,Paying Taxes: Time hours per year,, 196.00 ,Total,Uzbekistan,Europe & Central Asia,Blend
3.133333333,DB46,UZB,1/1/2006,Paying Taxes: Total tax rate % of profit,, 112.10 ,Total,Uzbekistan,Europe & Central Asia,Blend
